,AirBnb Neighborhood,AirBnb Price,AirBnb Type,AirBnb Lat,AirBnb Long,AirBnb Source,neighborhood name,Regular Price,Regular Type,Regular Lat,Regular Long,Regular Source
2383,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
2384,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
2385,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
2386,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
2387,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
2388,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
2389,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
2390,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
2391,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
2392,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
2393,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
2394,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
2395,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
2396,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
2397,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
2398,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
2399,"{'id': 115836, 'name': 'South LA'}",1242,Guesthouse,34.01636124,-118.3227615,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
2400,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
2401,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
2402,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
2403,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
2404,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
2405,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
2406,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
2407,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
2408,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
2409,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
2410,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
2411,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
2412,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
2413,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
2414,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
2415,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
2416,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
2417,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
2418,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
2419,"{'id': 115836, 'name': 'South LA'}",1242,Townhouse,34.02490997,-118.3403931,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
2420,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
2421,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
2422,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
2423,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
2424,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
2425,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
2426,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
2427,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
2428,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
2429,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
2430,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
2431,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
2432,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
2433,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
2434,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
2435,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
2436,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
2437,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
2438,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
2439,"{'id': 115836, 'name': 'South LA'}",2700,House,34.01948929,-118.3054276,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
2440,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
2441,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
2442,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
2443,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
2444,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
2445,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
2446,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
2447,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
2448,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
2449,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
2450,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
2451,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
2452,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
2453,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
2454,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
2455,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
2456,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
2457,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
2458,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
2459,"{'id': 115836, 'name': 'South LA'}",2700,House,34.03052139,-118.3231125,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
2460,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
2461,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
2462,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
2463,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
2464,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
2465,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
2466,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
2467,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
2468,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
2469,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
2470,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
2471,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
2472,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
2473,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
2474,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
2475,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
2476,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
2477,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
2478,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
2479,"{'id': 115836, 'name': 'South LA'}",5400,House,34.0251503,-118.3080978,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
2480,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
2481,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
2482,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
2483,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
2484,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
2485,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
2486,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
2487,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
2488,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
2489,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
2490,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1100,apartment,33.99940109,-118.2890015,Reguar
2491,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1100,apartment,33.97180176,-118.2860031,Reguar
2492,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1150,apartment,33.99670029,-118.2890015,Reguar
2493,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1200,apartment,33.96910095,-118.2850037,Reguar
2494,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1213,single_home,34.00299835,-118.2870026,Reguar
2495,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1250,single_home,33.94520187,-118.2890015,Reguar
2496,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1350,apartment,34.00979996,-118.2890015,Reguar
2497,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1350,single_home,33.95289993,-118.2900009,Reguar
2498,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1350,apartment,33.97200012,-118.2860031,Reguar
2499,"{'id': 115836, 'name': 'South LA'}",3204,House,34.02051926,-118.3174591,Airbnb,South Los Angeles,1450,apartment,34.0060997,-118.288002,Reguar
2500,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,2295,single_home,33.9799881,-118.278038,Reguar
2501,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,850,apartment,33.96039963,-118.2890015,Reguar
2502,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,989,apartment,33.97359848,-118.2860031,Reguar
2503,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,995,apartment,33.95230103,-118.2860031,Reguar
2504,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,1050,single_home,33.96910095,-118.2850037,Reguar
2505,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,1095,apartment,34.00669861,-118.2890015,Reguar
2506,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,1095,apartment,33.97850037,-118.2890015,Reguar
2507,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,1095,apartment,33.95230103,-118.2860031,Reguar
2508,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,1100,apartment,33.95069885,-118.2850037,Reguar
2509,"{'id': 115836, 'name': 'South LA'}",1224,Guesthouse,34.01781845,-118.3222504,Airbnb,South Los Angeles,1100,single_home,33.97309875,-118.2850037,Reguar
